"Axis1"	 "Axis2"
0,714919424840699	 0,806097692015906
-0,370419248442903	 -0,128189193949847
-0,370419248442903	 -0,128189193949847
-0,370419248442903	 -0,128189193949847
-0,163114016614495	 -0,825234320151569
0,837532480457114	 -0,825234320151574
-0,285727072230911	 0,806097692015911
-1,37106574551451	 -0,128189193949843
-0,163114016614495	 -0,825234320151569
0,714919424840699	 0,806097692015906
-0,163114016614495	 -0,825234320151569
0,714919424840699	 0,806097692015906
0,837532480457114	 -0,825234320151574
-0,370419248442903	 -0,128189193949847
-0,163114016614495	 -0,825234320151569
-1,37106574551451	 -0,128189193949843
-0,370419248442903	 -0,128189193949847
-0,285727072230911	 0,806097692015911
0,714919424840699	 0,806097692015906
-0,163114016614495	 -0,825234320151569
-1,37106574551451	 -0,128189193949843
-0,163114016614495	 -0,825234320151569
-0,285727072230911	 0,806097692015911
0,837532480457114	 -0,825234320151574
-1,37106574551451	 -0,128189193949843
0,714919424840699	 0,806097692015906
-0,163114016614495	 -0,825234320151569
0,837532480457114	 -0,825234320151574
-0,285727072230911	 0,806097692015911
-1,37106574551451	 -0,128189193949843
-0,370419248442903	 -0,128189193949847
0,837532480457114	 -0,825234320151574
-0,285727072230911	 0,806097692015911
0,837532480457114	 -0,825234320151574
-1,37106574551451	 -0,128189193949843
0,837532480457114	 -0,825234320151574
0,837532480457114	 -0,825234320151574
-0,163114016614495	 -0,825234320151569
0,837532480457114	 -0,825234320151574
-0,163114016614495	 -0,825234320151569
-0,370419248442903	 -0,128189193949847
-0,370419248442903	 -0,128189193949847
-0,370419248442903	 -0,128189193949847
-0,370419248442903	 -0,128189193949847
0,837532480457114	 -0,825234320151574
0,714919424840699	 0,806097692015906
-0,285727072230911	 0,806097692015911
0,714919424840699	 0,806097692015906
-0,285727072230911	 0,806097692015911
-0,285727072230911	 0,806097692015911
0,837532480457114	 -0,825234320151574
-0,163114016614495	 -0,825234320151569
0,837532480457114	 -0,825234320151574
-0,163114016614495	 -0,825234320151569
0,714919424840699	 0,806097692015906
0,837532480457114	 -0,825234320151574
0,837532480457114	 -0,825234320151574
0,714919424840699	 0,806097692015906
0,837532480457114	 -0,825234320151574
0,837532480457114	 -0,825234320151574
0,837532480457114	 -0,825234320151574
0,714919424840699	 0,806097692015906
-0,285727072230911	 0,806097692015911
-0,370419248442903	 -0,128189193949847
0,714919424840699	 0,806097692015906
-0,163114016614495	 -0,825234320151569
0,714919424840699	 0,806097692015906
0,714919424840699	 0,806097692015906
-0,163114016614495	 -0,825234320151569
-0,370419248442903	 -0,128189193949847
0,714919424840699	 0,806097692015906
-0,163114016614495	 -0,825234320151569
-0,370419248442903	 -0,128189193949847
-0,163114016614495	 -0,825234320151569
0,714919424840699	 0,806097692015906
0,837532480457114	 -0,825234320151574
-0,370419248442903	 -0,128189193949847
-0,285727072230911	 0,806097692015911
-0,370419248442903	 -0,128189193949847
0,837532480457114	 -0,825234320151574
-0,163114016614495	 -0,825234320151569
0,714919424840699	 0,806097692015906
-1,37106574551451	 -0,128189193949843
-1,37106574551451	 -0,128189193949843
0,714919424840699	 0,806097692015906
-0,370419248442903	 -0,128189193949847
-0,163114016614495	 -0,825234320151569
0,714919424840699	 0,806097692015906
0,837532480457114	 -0,825234320151574
-0,163114016614495	 -0,825234320151569
-0,285727072230911	 0,806097692015911
-1,37106574551451	 -0,128189193949843
-0,163114016614495	 -0,825234320151569
0,714919424840699	 0,806097692015906
-0,163114016614495	 -0,825234320151569
-0,370419248442903	 -0,128189193949847
-0,370419248442903	 -0,128189193949847
-0,285727072230911	 0,806097692015911
-0,285727072230911	 0,806097692015911
-0,285727072230911	 0,806097692015911
-1,37106574551451	 -0,128189193949843
-0,285727072230911	 0,806097692015911
0,837532480457114	 -0,825234320151574
-0,285727072230911	 0,806097692015911
-0,370419248442903	 -0,128189193949847
-1,37106574551451	 -0,128189193949843
-1,37106574551451	 -0,128189193949843
0,837532480457114	 -0,825234320151574
0,837532480457114	 -0,825234320151574
0,714919424840699	 0,806097692015906
-0,285727072230911	 0,806097692015911
-0,163114016614495	 -0,825234320151569
-1,37106574551451	 -0,128189193949843
0,837532480457114	 -0,825234320151574
0,714919424840699	 0,806097692015906
-0,163114016614495	 -0,825234320151569
0,837532480457114	 -0,825234320151574
-1,37106574551451	 -0,128189193949843
-1,37106574551451	 -0,128189193949843
0,714919424840699	 0,806097692015906
-0,285727072230911	 0,806097692015911
0,714919424840699	 0,806097692015906
-0,285727072230911	 0,806097692015911
-0,370419248442903	 -0,128189193949847
-0,285727072230911	 0,806097692015911
-1,37106574551451	 -0,128189193949843
0,837532480457114	 -0,825234320151574
-1,37106574551451	 -0,128189193949843
-0,285727072230911	 0,806097692015911
-0,370419248442903	 -0,128189193949847
0,837532480457114	 -0,825234320151574
-1,37106574551451	 -0,128189193949843
-0,163114016614495	 -0,825234320151569
-0,163114016614495	 -0,825234320151569
-1,37106574551451	 -0,128189193949843
-0,163114016614495	 -0,825234320151569
0,837532480457114	 -0,825234320151574
-0,285727072230911	 0,806097692015911
0,837532480457114	 -0,825234320151574
-0,163114016614495	 -0,825234320151569
0,837532480457114	 -0,825234320151574
-0,370419248442903	 -0,128189193949847
0,837532480457114	 -0,825234320151574
-1,37106574551451	 -0,128189193949843
-0,285727072230911	 0,806097692015911
-0,285727072230911	 0,806097692015911
-0,370419248442903	 -0,128189193949847
-0,285727072230911	 0,806097692015911
-0,163114016614495	 -0,825234320151569
-0,285727072230911	 0,806097692015911
-0,285727072230911	 0,806097692015911
-0,163114016614495	 -0,825234320151569
0,714919424840699	 0,806097692015906
0,714919424840699	 0,806097692015906
0,837532480457114	 -0,825234320151574
-0,163114016614495	 -0,825234320151569
-0,285727072230911	 0,806097692015911
-0,285727072230911	 0,806097692015911
0,837532480457114	 -0,825234320151574
-0,285727072230911	 0,806097692015911
-0,163114016614495	 -0,825234320151569
-1,37106574551451	 -0,128189193949843
-0,163114016614495	 -0,825234320151569
-1,37106574551451	 -0,128189193949843
-0,163114016614495	 -0,825234320151569
-0,285727072230911	 0,806097692015911
0,714919424840699	 0,806097692015906
-0,285727072230911	 0,806097692015911
0,837532480457114	 -0,825234320151574
-0,285727072230911	 0,806097692015911
-0,163114016614495	 -0,825234320151569
-0,285727072230911	 0,806097692015911
-1,37106574551451	 -0,128189193949843
0,837532480457114	 -0,825234320151574
0,714919424840699	 0,806097692015906
0,714919424840699	 0,806097692015906
0,714919424840699	 0,806097692015906
-0,163114016614495	 -0,825234320151569
0,714919424840699	 0,806097692015906
0,714919424840699	 0,806097692015906
0,714919424840699	 0,806097692015906
-0,285727072230911	 0,806097692015911
-0,285727072230911	 0,806097692015911
0,714919424840699	 0,806097692015906
-0,285727072230911	 0,806097692015911
0,837532480457114	 -0,825234320151574
-0,163114016614495	 -0,825234320151569
0,837532480457114	 -0,825234320151574
-0,285727072230911	 0,806097692015911
0,837532480457114	 -0,825234320151574
-0,285727072230911	 0,806097692015911
-0,370419248442903	 -0,128189193949847
0,714919424840699	 0,806097692015906
0,714919424840699	 0,806097692015906
-0,370419248442903	 -0,128189193949847
-0,163114016614495	 -0,825234320151569
-0,285727072230911	 0,806097692015911
-0,370419248442903	 -0,128189193949847
-1,37106574551451	 -0,128189193949843
-0,370419248442903	 -0,128189193949847
0,837532480457114	 -0,825234320151574
-1,37106574551451	 -0,128189193949843
-1,37106574551451	 -0,128189193949843
-0,163114016614495	 -0,825234320151569
0,837532480457114	 -0,825234320151574
0,714919424840699	 0,806097692015906
0,837532480457114	 -0,825234320151574
0,837532480457114	 -0,825234320151574
-1,37106574551451	 -0,128189193949843
0,714919424840699	 0,806097692015906
-0,285727072230911	 0,806097692015911
-0,285727072230911	 0,806097692015911
-0,285727072230911	 0,806097692015911
-0,285727072230911	 0,806097692015911
0,837532480457114	 -0,825234320151574
-0,285727072230911	 0,806097692015911
0,714919424840699	 0,806097692015906
0,714919424840699	 0,806097692015906
-0,285727072230911	 0,806097692015911
0,714919424840699	 0,806097692015906
0,714919424840699	 0,806097692015906
-0,285727072230911	 0,806097692015911
0,837532480457114	 -0,825234320151574
-1,37106574551451	 -0,128189193949843
0,837532480457114	 -0,825234320151574
-0,285727072230911	 0,806097692015911
0,837532480457114	 -0,825234320151574
-0,163114016614495	 -0,825234320151569
0,714919424840699	 0,806097692015906
-1,37106574551451	 -0,128189193949843
-1,37106574551451	 -0,128189193949843
-0,285727072230911	 0,806097692015911
0,837532480457114	 -0,825234320151574
-0,285727072230911	 0,806097692015911
-0,163114016614495	 -0,825234320151569
-1,37106574551451	 -0,128189193949843
-0,163114016614495	 -0,825234320151569
-0,285727072230911	 0,806097692015911
0,714919424840699	 0,806097692015906
-1,37106574551451	 -0,128189193949843
0,837532480457114	 -0,825234320151574
0,714919424840699	 0,806097692015906
